BOE_IUDAJLT,BOE_IUDAMIJ,BOE_IUDED3A,BOE_IUDED3O,BOE_IUDERB3,BOE_IUDGR1M,BOE_IUDGR1W,BOE_IUDGR2W,BOE_IUDGR3M,BOE_IUDGRON,BOE_IUDLER3,BOE_IUDLIIF,BOE_IUDLIZC,BOE_IUDLNIF,BOE_IUDLNPY,BOE_IUDLNZC,BOE_IUDLRIF,BOE_IUDLRZC,BOE_IUDMIIF,BOE_IUDMIZC,BOE_IUDMNIF,BOE_IUDMNPY,BOE_IUDMNZC,BOE_IUDMRIF,BOE_IUDMRZC,BOE_IUDSIIF,BOE_IUDSIZC,BOE_IUDSNIF,BOE_IUDSNPY,BOE_IUDSNZC,BOE_IUDSOIA,BOE_IUDSRIF,BOE_IUDSRZC,BOE_IUDVCDA,BOE_IUDVNEA,BOE_IUDVSMA,BOE_IUDVWKA,BOE_IUDVWLA,BOE_IUDVYRA,BOE_XUDLADD,BOE_XUDLADS,BOE_XUDLBK25,BOE_XUDLBK26,BOE_XUDLBK27,BOE_XUDLBK33,BOE_XUDLBK34,BOE_XUDLBK35,BOE_XUDLBK47,BOE_XUDLBK48,BOE_XUDLBK49,BOE_XUDLBK63,BOE_XUDLBK64,BOE_XUDLBK65,BOE_XUDLBK66,BOE_XUDLBK68,BOE_XUDLBK69,BOE_XUDLBK72,BOE_XUDLBK73,BOE_XUDLBK74,BOE_XUDLBK75,BOE_XUDLBK76,BOE_XUDLBK78,BOE_XUDLBK83,BOE_XUDLBK85,BOE_XUDLBK87,BOE_XUDLBK89,BOE_XUDLBK93,BOE_XUDLBK95,BOE_XUDLBK97,BOE_XUDLCDD,BOE_XUDLCDS,BOE_XUDLDKD,BOE_XUDLDKS,BOE_XUDLERD,BOE_XUDLERS,BOE_XUDLGBD,BOE_XUDLHDD,BOE_XUDLHDS,BOE_XUDLJYD,BOE_XUDLJYS,BOE_XUDLNDD,BOE_XUDLNDS,BOE_XUDLNKD,BOE_XUDLNKS,BOE_XUDLSER,BOE_XUDLSFD,BOE_XUDLSFS,BOE_XUDLSGD,BOE_XUDLSGS,BOE_XUDLSKD,BOE_XUDLSKS,BOE_XUDLSRD,BOE_XUDLSRS,BOE_XUDLTWD,BOE_XUDLTWS,BOE_XUDLUSS,BOE_XUDLZRD,BOE_XUDLZRS,COM_AG_EFP,COM_AG_EIB,COM_AG_GBP,COM_AG_USD,COM_AL_LME,COM_AU_EFP,COM_AU_EGL,COM_AU_EIB,COM_AU_LAM,COM_AU_LPM,COM_AU_MPL,COM_AU_PHL,COM_AU_ZAR,COM_BEEF_C,COM_BEEF_S,COM_BONE_MEAL,COM_BRAN,COM_BUTTER,COM_CHEESE_BLK,COM_CHEESE_BRL,COM_CHKN_A,COM_CHKN_NTL,COM_COAL_CAPP,COM_COAL_POWD,COM_COCOA,COM_COFFEE_BRZL,COM_COFFEE_CLMB,COM_COPPER,COM_CORN_2,COM_CORN_FEED,COM_CORN_OIL,COM_COTTON,COM_CTNSD_MEAL,COM_DIESEL_ULS,COM_EGGS,COM_FUELOIL,COM_GAS_CR,COM_GREASE,COM_HIDES,COM_HOGS,COM_HOMINY,COM_MILK,COM_OATS,COM_OIL_BRENT,COM_OIL_WTI,COM_PA_EFP,COM_PL_EFP,COM_PL_EIB,COM_SORGHUM,COM_SOYB_1,COM_SOYB_MEAL,COM_SOYB_OIL,COM_TALLOW_B,COM_WHEAT_2,COM_WHEAT_KC,COM_WHEAT_MN,FRED_DFF,FRED_DGS10,FRED_DGS30,FRED_DGS5,FRED_DPRIME,FRED_DTB3,FRED_T10YIE,FRED_T5YIE,FRED_T5YIFR,FRED_TEDRATE,OPEC_ORB,RICI_RICI,RICI_RICIA,RICI_RICIE,RICI_RICIM,valueDate
-2.2088,0.46,0.32,0.37,0.22,0.45,0.445,0.45,0.45,0.44,0.1414,4.102,3.5075,4.4601,3.2199,3.4733,0.3581,-0.0341,3.6388,3.1549,4.33,2.3837,2.4568,0.6912,-0.6981,3.2178,2.8293,2.7629,1.1393,1.1699,0.4314,-0.4549,-1.6593,0.525,0.495,0.57,0.475,0.475,0.845,1.0918,1.6597,30.1129,25.933,19.8098,342.316,294.8,225.193,4.9313,4.2468,3.2441,131.72,59.615,3.5851,3.1945,1.2388,32.409,31.07,6.1408,1124.77,1.922,7.4573,5.4497,4.856,49.2649,47.2295,9.3346,1709.76,2.9216,90.6208,1.0395,1.5801,5.6965,8.6593,0.7639,1.1612,0.6579,7.7581,11.7931,100.62,152.952,1.2676,1.9269,5.9947,9.1125,0.8612,0.9463,1.4385,1.2671,1.9261,6.5988,10.0308,3.7504,5.701,29.945,45.5194,1.5201,9.9085,15.0619,23.22,19.35,12.8097,19.49,1753,1382.54,1349.67,1286.08,1279.75,1283.25,1349.67,1349.67,1336.82,176.16,168.61,493,141,1.49,170,169,1.065,1.0163,63.15,10.3,2347,1.2373,1.5228,3.1425,6.765,142.8,39.5,84.99,345,3.105,1.065,2.987,3.012,0.455,97,97.71,195,173,3.8575,108.63,106.56,848,1513,1413,10.1025,15.64,566.9,0.4535,0.455,6.745,6.1925,8.2775,0.09,2.56,3.63,1.35,3.25,0.03,2.18,1.89,2.47,0.24,106.11,3613.47,1090.23,866.66,2122.76,"2013-07-18 00:00:00"
-2.1343,0.485,0.31,0.36,0.22,0.45,0.45,0.45,0.45,0.445,0.1421,4.1108,3.5088,4.4778,3.2453,3.4977,0.367,-0.0111,3.6496,3.1357,4.3463,2.4145,2.4878,0.6966,-0.6479,3.1927,2.804,2.7888,1.1861,1.2172,0.4324,-0.404,-1.5867,0.525,0.46,0.575,0.475,0.475,0.845,1.087,1.6587,30.1216,25.933,19.7389,343.344,295.6,224.996,4.9222,4.2377,3.2255,131.91,59.35,3.572,3.194,1.236,32.4019,31.025,6.1377,1120.88,1.9208,7.4574,5.4509,4.874,49.4453,47.3442,9.3661,1710.46,2.9311,90.5681,1.0373,1.5829,5.6762,8.6619,0.7612,1.1615,0.6553,7.7576,11.8381,100.4,153.21,1.2585,1.9205,5.9716,9.1127,0.8609,0.9408,1.4357,1.2649,1.9302,6.5448,9.9873,3.7504,5.7231,29.905,45.635,1.526,9.8488,15.0293,23.4,19.5,12.7286,19.42,1773,1396,1357.76,1298.6,1286,1295.75,1357.76,1357.76,1344.82,176.19,168.9,493,141,1.49,174.75,174,1.059,0.9977,63.15,10.3,2364,1.2494,1.53,3.15,6.82,142.8,39.5,86.52,345,3.091,1.065,2.948,3.007,0.455,97,97.69,195,173,3.875,108.73,108.12,850,1525,1425,10.1025,15.82,570.4,0.4533,0.455,6.785,6.0225,8.37,0.09,2.5,3.56,1.31,3.25,0.03,2.21,1.91,2.51,0.23,106.4,3620.66,1095.83,865.12,2134.07,"2013-07-19 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.15,10.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2013-07-20 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.15,10.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2013-07-21 00:00:00"
-2.0963,0.485,0.31,0.36,0.221,0.445,0.445,0.445,0.445,0.44,0.145,4.1103,3.501,4.4398,3.2206,3.4707,0.3296,-0.0303,3.6595,3.1051,4.314,2.3924,2.4626,0.6545,-0.6425,3.158,2.7561,2.7537,1.1743,1.2064,0.4312,-0.4043,-1.5497,0.525,0.46,0.575,0.475,0.475,0.845,1.0813,1.662,30.2321,25.954,19.6696,342.741,294.24,222.994,4.908,4.2135,3.1933,131.21,59.725,3.569,3.1805,1.234,32.33,30.955,6.1404,1118.91,1.912,7.4574,5.4856,4.8884,49.6912,47.5778,9.4378,1719.76,2.9387,91.7973,1.0339,1.5891,5.6517,8.6866,0.7579,1.1648,0.6506,7.7581,11.9242,99.44,152.839,1.256,1.9304,5.9257,9.1078,0.8585,0.9352,1.4374,1.2609,1.938,6.4796,9.9591,3.7504,5.7644,29.86,45.8948,1.537,9.8145,15.0849,24.516,20.43,13.0137,19.95,1794.5,1429.65,1403.85,1329.91,1313.75,1327,1403.85,1403.85,1390.48,175.9,169.05,493,138,1.49,174.75,174,1.056,0.9977,63.15,10.3,2348,1.2071,1.4842,3.1895,6.83,142.8,39,86.39,345,3.066,1.035,2.934,2.931,0.455,NULL,97.23,195,173,3.895,108.3,108.34,854,1544,1444,10.0538,16.035,590.4,0.4524,0.455,6.775,5.99,8.3175,0.09,2.5,3.55,1.32,3.25,0.04,2.22,1.91,2.53,0.22,106.14,3622.45,1096.29,858.89,2171.79,"2013-07-22 00:00:00"
-2.0334,0.485,0.32,0.4,0.224,0.445,0.425,0.435,0.445,0.4,0.1493,4.1719,3.5124,4.5202,3.2607,3.5199,0.3483,0.0075,3.6625,3.0872,4.348,2.4295,2.5006,0.6855,-0.5866,3.1447,2.7311,2.8001,1.2161,1.2481,0.4299,-0.3446,-1.483,0.525,0.46,0.57,0.475,0.475,0.845,1.0812,1.6615,30.1527,25.936,19.6217,344.24,296.1,224.013,4.8925,4.2083,3.1838,131.86,59.645,3.5744,3.1785,1.2376,32.347,30.95,6.1369,1117.31,1.9113,7.4585,5.4928,4.8844,49.7076,47.5609,9.4306,1716.97,2.9371,91.6565,1.0292,1.5816,5.6427,8.6711,0.7565,1.1626,0.6507,7.7582,11.922,99.76,153.301,1.2552,1.9288,5.892,9.0543,0.8602,0.9363,1.4388,1.2652,1.9442,6.4537,9.9174,3.7505,5.7634,29.905,45.955,1.5367,9.7845,15.0358,24.384,20.32,13.1509,20.18,1801.5,1436.65,1402.17,1336.42,1326.75,1333.5,1402.17,1402.17,1388.82,NULL,168.17,505,138,1.43,172.75,170.5,1.056,0.9977,63.15,10.3,2359,1.2135,1.4951,3.198,6.645,136.83,39,86.01,353,3.076,1.035,2.943,2.925,0.455,NULL,96.95,195,173,3.8525,108.3,107,840,1527,1427,9.875,15.2,574.8,0.4461,0.455,6.715,5.96,8.415,0.09,2.53,3.58,1.33,3.25,0.02,2.2,1.9,2.5,0.25,105.95,3614.17,1084.36,861.98,2168.74,"2013-07-23 00:00:00"
-1.9921,0.485,0.3,0.35,0.225,0.45,0.45,0.45,0.45,0.445,0.1521,4.1467,3.5184,4.5094,3.3175,3.5696,0.3627,0.0512,3.6963,3.1119,4.4298,2.5091,2.5896,0.7335,-0.5222,3.1776,2.7364,2.9175,1.2842,1.3145,0.4293,-0.26,-1.4219,0.525,0.46,0.575,0.475,0.475,0.845,1.0862,1.6682,30.0213,25.875,19.549,343.316,295.9,223.557,4.8967,4.2204,3.1886,132.59,59.08,3.5841,3.1875,1.2374,32.375,30.985,6.1358,1115.97,1.915,7.4579,5.5041,4.895,49.7183,47.5837,9.4227,1713.8,2.9409,90.7292,1.0288,1.5799,5.6346,8.653,0.7555,1.1602,0.6512,7.7576,11.9133,100.17,153.831,1.2553,1.9278,5.9078,9.0725,0.8619,0.9349,1.4357,1.2675,1.9465,6.4857,9.9601,3.7504,5.7595,29.917,45.9435,1.5357,9.7328,14.9467,24.372,20.31,13.2823,20.395,1807,1438.26,1386.32,1337.92,1340,1335,1386.32,1386.32,1373.11,174.83,168.54,505,135,1.45,177.25,172,1.065,0.9977,63.15,10.3,2360,1.223,1.4995,3.1815,6.47,136.83,39,86.16,353,3.042,1.035,2.909,2.92,0.455,NULL,96.38,195,173,3.7825,108.44,107.36,847,1550,1450,9.7813,14.26,552.3,0.4396,0.455,6.715,5.9425,8.31,0.09,2.61,3.65,1.4,3.25,0.03,2.17,1.87,2.47,0.23,105.44,3584.04,1076.74,850.53,2169.53,"2013-07-24 00:00:00"
-2.0051,0.485,0.31,0.36,0.225,0.445,0.445,0.445,0.445,0.445,0.1507,4.116,3.4996,4.4717,3.3066,3.5527,0.3557,0.053,3.6813,3.1013,4.4237,2.506,2.5879,0.7423,-0.5133,3.1663,2.7251,2.9249,1.2744,1.3039,0.431,-0.2415,-1.4212,0.525,0.46,0.57,0.475,0.475,0.845,1.088,1.6661,29.9965,25.924,19.5889,343.947,297.25,224.611,4.9068,4.2406,3.2043,131.84,59.05,3.5864,3.197,1.2358,32.6402,31.065,6.1345,1116.87,1.9273,7.4566,5.4919,4.8956,49.9819,47.5698,9.3938,1710.26,2.9513,90.4233,1.028,1.5742,5.6344,8.628,0.7556,1.1571,0.653,7.7575,11.8791,99.62,152.548,1.2419,1.9018,5.9273,9.0765,0.8642,0.9338,1.4299,1.2663,1.9391,6.5092,9.9676,3.7504,5.743,29.945,45.8548,1.5313,9.7933,14.9965,24.228,20.19,13.0366,19.92,1784.5,1428.57,1395.87,1328.9,1312,1326,1395.87,1395.87,1382.58,174.88,168.44,505,134,1.45,178.25,176,1.065,0.9977,63.15,10.3,2347,1.1862,1.4626,3.1885,6.12,136.83,39,86.19,353,3.035,1.035,2.88,2.929,0.455,100.5,95.37,195,173,3.705,107.11,105.37,847,1543,1443,9.7538,13.7,529.8,0.4351,0.455,6.68,5.8925,8.275,0.09,2.61,3.65,1.38,3.25,0.02,2.17,1.83,2.51,0.24,105.28,3571.92,1068.76,850.4,2160.78,"2013-07-25 00:00:00"
-2.0524,0.485,0.31,0.36,0.226,0.445,0.445,0.445,0.445,0.445,0.1479,4.1217,3.4921,4.487,3.2789,3.5328,0.3654,0.0407,3.6575,3.083,4.3973,2.4526,2.5283,0.7397,-0.5547,3.1481,2.7149,2.8486,1.2073,1.2407,0.4298,-0.2995,-1.4741,0.525,0.46,0.575,0.475,0.475,0.845,1.083,1.6644,30.0242,25.912,19.5356,345.293,298,224.668,4.9092,4.2368,3.1942,130.17,59.09,3.5805,3.208,1.2325,32.83,31.145,6.1316,1113,1.93,7.4564,5.5029,4.9304,50.4564,47.8668,9.4237,1710.57,2.9662,90.8154,1.0296,1.5824,5.6215,8.6397,0.7539,1.1587,0.6507,7.7568,11.9214,98.14,150.831,1.2402,1.9061,5.9141,9.0894,0.863,0.9292,1.4281,1.2645,1.9434,6.4734,9.9489,3.7504,5.764,29.906,45.9625,1.5369,9.8063,15.0713,24.06,20.05,12.9916,20.02,1761.5,1433.95,1388,1333.91,1327.75,1331,1388,1388,1374.78,174.66,168.48,505,131,1.4325,176.25,176,1.0588,0.973,63.15,10.3,2333,1.2072,1.487,3.109,5.95,136.83,38,85.37,353,3.01,1.045,2.858,2.971,0.455,101,97,195,173,3.6375,107.59,105.56,836,1528,1428,9.6613,13.625,500.3,0.4328,0.455,6.69,5.885,8.265,0.09,2.58,3.61,1.36,3.25,0.03,2.15,1.83,2.47,0.24,105.1,3547.59,1066.47,844.86,2128.99,"2013-07-26 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.15,10.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2013-07-27 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.15,10.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2013-07-28 00:00:00"
-2.0417,0.485,0.31,0.36,0.226,0.445,0.45,0.445,0.445,0.45,0.1521,4.1032,3.4852,4.4604,3.274,3.528,0.3572,0.0428,3.651,3.0765,4.398,2.4499,2.5243,0.747,-0.5522,3.1378,2.7146,2.8335,1.2109,1.2427,0.4315,-0.3043,-1.4719,0.525,0.46,0.575,0.475,0.475,0.845,1.0864,1.6674,29.9351,25.849,19.5043,345.918,298.7,225.383,4.876,4.2104,3.1769,129.84,59.44,3.583,3.225,1.2343,32.8355,31.145,6.1323,1112.92,1.925,7.4556,5.4992,4.9497,50.3959,47.8013,9.4119,1708.11,2.9545,91.2285,1.0262,1.575,5.6256,8.6342,0.7545,1.1581,0.6516,7.7571,11.9056,97.97,150.364,1.2463,1.9128,5.9243,9.0926,0.8635,0.9313,1.4294,1.2666,1.944,6.476,9.9393,3.7502,5.7558,29.93,45.9366,1.5348,9.8095,15.0556,23.904,19.92,13.0638,20.1,1760,1432.61,1396.29,1332.66,1330.75,1329.75,1396.29,1396.29,1382.99,174.85,169.44,505,130,1.43,176.25,176,1.0575,0.973,63.15,10.3,2280,1.192,1.4743,3.1165,5.91,136.83,38,84.85,353,3.024,1.025,2.874,2.953,NULL,101,97.41,195,173,3.685,107.19,104.61,840,1541,1441,9.6563,13.535,500.3,0.4328,0.45,6.765,5.8725,8.2925,0.08,2.61,3.66,1.37,3.25,0.03,2.16,1.81,2.51,0.24,105.21,3542.76,1062.22,843.31,2137.1,"2013-07-29 00:00:00"
-2.037,0.485,0.32,0.4,0.227,0.445,0.45,0.445,0.445,0.45,0.1521,4.0905,3.4725,4.4612,3.2652,3.5231,0.3707,0.0506,3.6311,3.0635,4.3896,2.4363,2.5104,0.7585,-0.5532,3.1259,2.7083,2.8104,1.1997,1.2334,0.4324,-0.3154,-1.4748,0.525,0.46,0.57,0.475,0.475,0.845,1.1031,1.6833,29.7096,25.8,19.4702,344.735,299.37,225.923,4.8687,4.228,3.1907,129.94,60.485,3.5686,3.235,1.2334,32.935,31.295,6.1315,1116.24,1.9256,7.4547,5.4453,4.9363,50.2555,47.753,9.3561,1703.27,2.9383,92.2941,1.0292,1.5705,5.6258,8.5844,0.7547,1.1515,0.6554,7.7554,11.834,98.06,149.63,1.253,1.9119,5.9365,9.0584,0.8684,0.9308,1.4203,1.2705,1.9387,6.5516,9.9971,3.7504,5.7227,29.945,45.6931,1.5259,9.8065,14.9637,23.76,19.8,12.8501,19.68,1741.5,1426.58,1391.25,1327.05,1322.25,1324.15,1391.25,1391.25,1378,175.12,169.24,505,130,1.43,177,176,1.0575,0.973,63.15,10.3,2287,1.1855,1.4622,3.041,5.96,132.77,38,85.48,345,3.012,1.025,2.854,2.958,NULL,101,97.15,195,173,3.705,107.45,104.52,837,1537,1437,9.7313,13.355,475.2,0.4181,0.445,6.805,5.9325,8.2725,0.09,2.63,3.67,1.39,3.25,0.04,2.17,1.82,2.52,0.23,104.92,3518.33,1061.66,835.3,2113.12,"2013-07-30 00:00:00"
-2.0461,0.485,0.31,0.36,0.228,0.445,0.435,0.445,0.445,0.38,0.1521,4.058,3.4821,4.4123,3.2848,3.5392,0.3544,0.0571,3.6652,3.0892,4.4391,2.4734,2.5513,0.7739,-0.538,3.1529,2.7194,2.8666,1.2193,1.2511,0.4299,-0.2863,-1.4683,0.525,0.46,0.575,0.475,0.475,0.845,1.1142,1.6896,29.5994,25.918,19.5195,342.555,299.95,225.9,4.8577,4.2535,3.2034,130.6,60.405,3.5626,3.2465,1.2339,33.025,31.365,6.1284,1123.11,1.9426,7.4552,5.4023,4.923,50.0791,47.5619,9.2931,1703.08,2.9458,91.5981,1.0281,1.559,5.6147,8.5141,0.7531,1.142,0.6595,7.7555,11.7604,98.36,149.153,1.2563,1.905,5.9129,8.9664,0.8756,0.9293,1.4092,1.274,1.9319,6.5379,9.914,3.7504,5.6871,30.054,45.5739,1.5164,9.914,15.0336,23.58,19.65,13.1201,19.94,1732,1416.18,1379.18,1317.38,1331.5,1314.5,1379.18,1379.18,1366.04,174.96,169.3,505,130,1.43,177,176,1.065,0.973,63.15,10.3,2298,1.1856,1.4587,3.1185,6.045,132.77,39,85.63,345,3.055,1.025,2.903,2.996,0.445,101,96.33,185,173,3.7275,106.84,103.15,833,1534,1434,9.67,13.42,473.6,0.4167,0.445,6.895,6.0375,8.2875,0.09,2.6,3.64,1.38,3.25,0.04,2.22,1.87,2.57,0.23,104.97,3548.67,1064.43,845.88,2133.52,"2013-07-31 00:00:00"
-2.0752,0.485,0.32,0.37,0.228,0.445,0.445,0.445,0.445,0.445,0.1529,3.9835,3.4924,4.3883,3.3082,3.5532,0.4048,0.0607,3.7066,3.1649,4.4821,2.517,2.6062,0.7755,-0.5587,3.2471,2.7868,2.9447,1.2572,1.2855,0.4367,-0.3024,-1.5013,0.525,0.475,0.575,0.475,0.475,0.845,1.1202,1.6983,29.7572,25.975,19.6275,343.454,299.8,226.538,4.8779,4.2579,3.2174,131.32,60.53,3.5628,3.2425,1.2358,33.0853,31.325,6.1302,1123.94,1.9433,7.4549,5.4016,4.916,50.1606,47.4918,9.294,1704.01,2.9462,91.7695,1.033,1.5661,5.6331,8.5404,0.7556,1.1456,0.6596,7.7564,11.7595,99.23,150.443,1.2716,1.9279,5.9417,9.0083,0.8729,0.9338,1.4157,1.2746,1.9324,6.5922,9.9944,3.7504,5.686,30.04,45.5436,1.5161,9.964,15.1064,23.676,19.73,12.9524,19.72,1776.5,1416.73,1377.6,1317.89,1323.75,1315,1377.6,1377.6,1364.48,175.64,169.75,505,132,1.43,177.5,176,1.065,0.973,63.15,10.3,2301,1.1662,1.4366,3.164,5.97,132.77,39,85.88,345,3.091,1.025,2.943,2.965,0.43,99.5,96.04,185,173,3.7225,107.81,105.26,837,1537,1437,9.455,13.325,462.4,0.4197,0.43,6.835,6.1625,8.2475,0.08,2.74,3.77,1.49,3.25,0.04,2.26,1.94,2.58,0.23,106.1,3576.2,1056.95,861.76,2151.65,"2013-08-01 00:00:00"
-2.0651,0.485,0.31,0.36,0.228,0.44,0.44,0.44,0.44,0.42,0.1536,3.9845,3.5033,4.3573,3.3211,3.5641,0.3727,0.0608,3.7017,3.1762,4.4885,2.5449,2.6328,0.7869,-0.5434,3.2551,2.8193,2.9767,1.2942,1.3274,0.4314,-0.2784,-1.492,0.525,0.46,0.575,0.475,0.475,0.845,1.1222,1.7141,29.7351,25.861,19.4678,342.872,298.2,224.481,4.8616,4.2282,3.1829,131.19,61.105,3.5672,3.2575,1.2328,32.89,31.28,6.1293,1124.3,1.9295,7.4548,5.4485,4.9755,50.2362,47.7771,9.3619,1717.26,2.9471,93.3318,1.0368,1.5836,5.6119,8.5716,0.7528,1.1498,0.6547,7.7569,11.8479,98.76,150.846,1.276,1.949,5.9367,9.0677,0.8697,0.928,1.4174,1.2709,1.9412,6.603,10.0854,3.7504,5.7284,29.981,45.793,1.5274,9.8625,15.064,24,20,12.8406,19.46,1770,1410.54,1376.97,1312.13,1285.75,1309.25,1376.97,1376.97,1363.86,175.82,169.35,505,130,1.44,177.5,177.25,1.0579,0.9336,63.15,10.3,2291,1.1435,1.4116,3.1695,5.815,132.77,39,85.32,345,3.067,1.025,2.915,2.943,0.425,101,97.06,185,173,3.7125,109.52,107.8,835,1536,1436,9.3975,13.17,447.6,0.4186,0.43,6.875,6.2875,8.1625,0.09,2.63,3.69,1.36,3.25,0.04,2.21,1.91,2.51,0.23,106.65,3566.38,1055.09,856.13,2159.5,"2013-08-02 00:00:00"
